key_id,year,lead_unit_code,lead_unit_name,dare_lead,investigator_entry,investigator_name,investigator_role,investigator_unit_code,investigator_last,investigator_first,investigator_person_key,parse_success,roster_last,roster_first,roster_area,dare_roster_match
K000165799,2026,1170,Soil + Crop Sciences,FALSE,"Winn,Zachary James (Primary PI) 1170","Winn,Zachary James",Primary PI,1170,Winn,Zachary James,winn|z,TRUE,,,,FALSE
K000165799,2026,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Co-PI) 1170","Mason,Richard Esten",Co-PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000165709,2026,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000165697,2026,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000165697,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Co-PI) 1177","Nachappa,Punya",Co-PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000165697,2026,1177,Agricultural Biology,FALSE,"Riches,Mary Jean (Key Person) 1177","Riches,Mary Jean",Key Person,1177,Riches,Mary Jean,riches|m,TRUE,,,,FALSE
K000165431,2026,1177,Agricultural Biology,FALSE,"Borowiec,Marek L (Primary PI) 1177","Borowiec,Marek L",Primary PI,1177,Borowiec,Marek L,borowiec|m,TRUE,,,,FALSE
K000165431,2026,1177,Agricultural Biology,FALSE,"Eskew,Stephanie Lauren (Key Person) 1878","Eskew,Stephanie Lauren",Key Person,1878,Eskew,Stephanie Lauren,eskew|s,TRUE,,,,FALSE
K000165520,2026,1177,Agricultural Biology,FALSE,"Leach,Jan E (Primary PI) 1177","Leach,Jan E",Primary PI,1177,Leach,Jan E,leach|j,TRUE,,,,FALSE
K000165652,2026,1173,Horticulture + Landscape Architecture,FALSE,"Bousselot,Jennifer M (Primary PI) 1173","Bousselot,Jennifer M",Primary PI,1173,Bousselot,Jennifer M,bousselot|j,TRUE,,,,FALSE
K000165597,2026,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000165699,2026,1172,Agricultural + Resource Economics,TRUE,"Chenarides,Lauren (Primary PI) 1172","Chenarides,Lauren",Primary PI,1172,Chenarides,Lauren,chenarides|l,TRUE,Chenarides,Lauren,Ag and Food,TRUE
K000165699,2026,1172,Agricultural + Resource Economics,TRUE,"Ikeme,Sionegael (Co-PI) 1172","Ikeme,Sionegael",Co-PI,1172,Ikeme,Sionegael,ikeme|s,TRUE,,,,FALSE
K000165815,2026,1171,Animal Sciences,FALSE,"Pinedo,Pablo J (Primary PI) 1171","Pinedo,Pablo J",Primary PI,1171,Pinedo,Pablo J,pinedo|p,TRUE,,,,FALSE
K000165815,2026,1171,Animal Sciences,FALSE,"Manriquez Alvarez,Diego Ignacio (Co-PI) 1171","Manriquez Alvarez,Diego Ignacio",Co-PI,1171,Manriquez Alvarez,Diego Ignacio,manriquez alvarez|d,TRUE,,,,FALSE
K000166132,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000166131,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000165580,2026,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000165703,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165703,2026,1177,Agricultural Biology,FALSE,"Wilkins,Michael James (Co-PI) 1170","Wilkins,Michael James",Co-PI,1170,Wilkins,Michael James,wilkins|m,TRUE,,,,FALSE
K000165703,2026,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Co-PI) 1177","Dayan,Franck E",Co-PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000165703,2026,1177,Agricultural Biology,FALSE,"Andales,Allan A (Co-PI) 1170","Andales,Allan A",Co-PI,1170,Andales,Allan A,andales|a,TRUE,,,,FALSE
K000165490,2026,1177,Agricultural Biology,FALSE,"Leach,Jan E (Primary PI) 1177","Leach,Jan E",Primary PI,1177,Leach,Jan E,leach|j,TRUE,,,,FALSE
K000165490,2026,1177,Agricultural Biology,FALSE,"Martin,Federico (Co-PI) 1177","Martin,Federico",Co-PI,1177,Martin,Federico,martin|f,TRUE,,,,FALSE
K000165860,2026,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000165326,2026,1171,Animal Sciences,FALSE,"Manriquez Alvarez,Diego Ignacio (Primary PI) 1171","Manriquez Alvarez,Diego Ignacio",Primary PI,1171,Manriquez Alvarez,Diego Ignacio,manriquez alvarez|d,TRUE,,,,FALSE
K000165326,2026,1171,Animal Sciences,FALSE,"Campion,Rhyse Karina (Co-PI) 1171","Campion,Rhyse Karina",Co-PI,1171,Campion,Rhyse Karina,campion|r,TRUE,,,,FALSE
K000165744,2026,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000165744,2026,1170,Soil + Crop Sciences,FALSE,"Webb,Jason (Co-PI) 1170","Webb,Jason",Co-PI,1170,Webb,Jason,webb|j,TRUE,,,,FALSE
K000165853,2026,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000165853,2026,1170,Soil + Crop Sciences,FALSE,"Webb,Jason (Co-PI) 1170","Webb,Jason",Co-PI,1170,Webb,Jason,webb|j,TRUE,,,,FALSE
K000165245,2026,1170,Soil + Crop Sciences,FALSE,"Cotrufo,Maria Francesca (Primary PI) 1170","Cotrufo,Maria Francesca",Primary PI,1170,Cotrufo,Maria Francesca,cotrufo|m,TRUE,,,,FALSE
K000165436,2026,1170,Soil + Crop Sciences,FALSE,"Cotrufo,Maria Francesca (Primary PI) 1170","Cotrufo,Maria Francesca",Primary PI,1170,Cotrufo,Maria Francesca,cotrufo|m,TRUE,,,,FALSE
K000165436,2026,1170,Soil + Crop Sciences,FALSE,"Zhang,Yao (Co-PI) 1499","Zhang,Yao",Co-PI,1499,Zhang,Yao,zhang|y,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Faria Tavares De Souza,Ligia (Primary PI) 1101","Faria Tavares De Souza,Ligia",Primary PI,1101,Faria Tavares De Souza,Ligia,faria tavares de souza|l,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Paustian,Keith H (Co-PI) 1170","Paustian,Keith H",Co-PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Leuthold,Samuel John (Co-PI) 1170","Leuthold,Samuel John",Co-PI,1170,Leuthold,Samuel John,leuthold|s,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Cotrufo,Maria Francesca (Co-PI) 1170","Cotrufo,Maria Francesca",Co-PI,1170,Cotrufo,Maria Francesca,cotrufo|m,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Walsh,Corinne Marie (Co-PI) 1101","Walsh,Corinne Marie",Co-PI,1101,Walsh,Corinne Marie,walsh|c,TRUE,,,,FALSE
K000165813,2026,1101,Dean of Agricultural Sciences,FALSE,"Fowler,Ames (Co-PI) 1101","Fowler,Ames",Co-PI,1101,Fowler,Ames,fowler|a,TRUE,,,,FALSE
K000165679,2026,1177,Agricultural Biology,FALSE,"Argueso,Cristiana (Primary PI) 1177","Argueso,Cristiana",Primary PI,1177,Argueso,Cristiana,argueso|c,TRUE,,,,FALSE
K000165663,2026,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Primary PI) 1177","Gaines,Todd A",Primary PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000165663,2026,1177,Agricultural Biology,FALSE,"Abdollahi,Fatemeh (Co-PI) 1177","Abdollahi,Fatemeh",Co-PI,1177,Abdollahi,Fatemeh,abdollahi|f,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Primary PI) 1177","Gaines,Todd A",Primary PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Co-PI) 1177","Shergill,Lovreet S",Co-PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Courkamp,Jacob S (Co-PI) 1472","Courkamp,Jacob S",Co-PI,1472,Courkamp,Jacob S,courkamp|j,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Rollins,Kerri (Co-PI) 4010","Rollins,Kerri",Co-PI,4010,Rollins,Kerri,rollins|k,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Co-PI) 1177","Dayan,Franck E",Co-PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000165299,2026,1177,Agricultural Biology,FALSE,"Pelon,Amber Lynn (Co-PI) 1177","Pelon,Amber Lynn",Co-PI,1177,Pelon,Amber Lynn,pelon|a,TRUE,,,,FALSE
K000165591,2026,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000165694,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000165261,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165261,2026,1177,Agricultural Biology,FALSE,"Sarno,Analissa Flores (Co-PI) 3046","Sarno,Analissa Flores",Co-PI,3046,Sarno,Analissa Flores,sarno|a,TRUE,,,,FALSE
K000165261,2026,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Co-PI) 1177","Dayan,Franck E",Co-PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000165261,2026,1177,Agricultural Biology,FALSE,"Pinnamaneni,Srinivasa Rao (Co-PI) 3046","Pinnamaneni,Srinivasa Rao",Co-PI,3046,Pinnamaneni,Srinivasa Rao,pinnamaneni|s,TRUE,,,,FALSE
K000165261,2026,1177,Agricultural Biology,FALSE,"Mooney,Daniel F (Co-PI) 1172","Mooney,Daniel F",Co-PI,1172,Mooney,Daniel F,mooney|d,TRUE,Mooney,Daniel,Ag and Food,TRUE
K000165261,2026,1177,Agricultural Biology,FALSE,"Tonnessen,Bradley William (Co-PI) 3046","Tonnessen,Bradley William",Co-PI,3046,Tonnessen,Bradley William,tonnessen|b,TRUE,,,,FALSE
K000165448,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165448,2026,1177,Agricultural Biology,FALSE,"Schipanski,Meagan Erin (Co-PI) 1170","Schipanski,Meagan Erin",Co-PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000165447,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165447,2026,1177,Agricultural Biology,FALSE,"Schipanski,Meagan Erin (Co-PI) 1170","Schipanski,Meagan Erin",Co-PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000165555,2026,1171,Animal Sciences,FALSE,"Marostegan de Paula,Eduardo (Primary PI) 1171","Marostegan de Paula,Eduardo",Primary PI,1171,Marostegan de Paula,Eduardo,marostegan de paula|e,TRUE,,,,FALSE
K000165555,2026,1171,Animal Sciences,FALSE,"Place,Sara (Co-PI) 1171","Place,Sara",Co-PI,1171,Place,Sara,place|s,TRUE,,,,FALSE
K000165555,2026,1171,Animal Sciences,FALSE,"Vargas Martinez,Juan de Jesus de Jesus (Co-PI) 1171","Vargas Martinez,Juan de Jesus de Jesus",Co-PI,1171,Vargas Martinez,Juan de Jesus de Jesus,vargas martinez|j,TRUE,,,,FALSE
K000165521,2026,1177,Agricultural Biology,FALSE,"Leach,Jan E (Primary PI) 1177","Leach,Jan E",Primary PI,1177,Leach,Jan E,leach|j,TRUE,,,,FALSE
K000165521,2026,1177,Agricultural Biology,FALSE,"Martin,Federico (Co-PI) 1177","Martin,Federico",Co-PI,1177,Martin,Federico,martin|f,TRUE,,,,FALSE
K000165564,2026,1172,Agricultural + Resource Economics,TRUE,"Woerman,Matthew Augustine (Primary PI) 1172","Woerman,Matthew Augustine",Primary PI,1172,Woerman,Matthew Augustine,woerman|m,TRUE,Woerman,Matt,ENRE,TRUE
K000165420,2026,1171,Animal Sciences,FALSE,"Bigler,Elizabeth Jaed (Primary PI) 1171","Bigler,Elizabeth Jaed",Primary PI,1171,Bigler,Elizabeth Jaed,bigler|e,TRUE,,,,FALSE
K000165420,2026,1171,Animal Sciences,FALSE,"Ahola,Jason Kee (Co-PI) 1171","Ahola,Jason Kee",Co-PI,1171,Ahola,Jason Kee,ahola|j,TRUE,,,,FALSE
K000165420,2026,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Co-PI) 1171","Edwards-Callaway,Lily Nowell",Co-PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000165420,2026,1171,Animal Sciences,FALSE,"Cramer,Mary Caitlin (Co-PI) 1171","Cramer,Mary Caitlin",Co-PI,1171,Cramer,Mary Caitlin,cramer|m,TRUE,,,,FALSE
K000165420,2026,1171,Animal Sciences,FALSE,"Belk,Keith (Co-PI) 1171","Belk,Keith",Co-PI,1171,Belk,Keith,belk|k,TRUE,,,,FALSE
K000165340,2026,1170,Soil + Crop Sciences,FALSE,"Winn,Zachary James (Primary PI) 1170","Winn,Zachary James",Primary PI,1170,Winn,Zachary James,winn|z,TRUE,,,,FALSE
K000165340,2026,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Co-PI) 1170","Mason,Richard Esten",Co-PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000165406,2026,1101,Dean of Agricultural Sciences,FALSE,"Enns,Kellie J (Primary PI) 1101","Enns,Kellie J",Primary PI,1101,Enns,Kellie J,enns|k,TRUE,Enns,Kellie,Ag Ed,FALSE
K000165406,2026,1101,Dean of Agricultural Sciences,FALSE,"Melzer,Susan E (Co-PI) 1170","Melzer,Susan E",Co-PI,1170,Melzer,Susan E,melzer|s,TRUE,,,,FALSE
K000165406,2026,1101,Dean of Agricultural Sciences,FALSE,"Camper,Matthew A (Co-PI) 1177","Camper,Matthew A",Co-PI,1177,Camper,Matthew A,camper|m,TRUE,,,,FALSE
K000165406,2026,1101,Dean of Agricultural Sciences,FALSE,"Miller,Chad (Co-PI) 1173","Miller,Chad",Co-PI,1173,Miller,Chad,miller|c,TRUE,,,,FALSE
K000165406,2026,1101,Dean of Agricultural Sciences,FALSE,"Eshelman,Katharine Siobhan (Co-PI) 1172","Eshelman,Katharine Siobhan",Co-PI,1172,Eshelman,Katharine Siobhan,eshelman|k,TRUE,,,,FALSE
K000165142,2026,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000165450,2026,1171,Animal Sciences,FALSE,"Martin,Jennifer Nicole (Primary PI) 1171","Martin,Jennifer Nicole",Primary PI,1171,Martin,Jennifer Nicole,martin|j,TRUE,,,,FALSE
K000165449,2026,1171,Animal Sciences,FALSE,"Manriquez Alvarez,Diego Ignacio (Primary PI) 1171","Manriquez Alvarez,Diego Ignacio",Primary PI,1171,Manriquez Alvarez,Diego Ignacio,manriquez alvarez|d,TRUE,,,,FALSE
K000165347,2026,1170,Soil + Crop Sciences,FALSE,"Wold-McGimsey,Forrest Conner (Primary PI) 1170","Wold-McGimsey,Forrest Conner",Primary PI,1170,Wold-McGimsey,Forrest Conner,wold mcgimsey|f,TRUE,,,,FALSE
K000165347,2026,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Co-PI) 1170","Mason,Richard Esten",Co-PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000165347,2026,1170,Soil + Crop Sciences,FALSE,"Stromberger,John A (Key Person) 1170","Stromberger,John A",Key Person,1170,Stromberger,John A,stromberger|j,TRUE,,,,FALSE
K000165481,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000165481,2026,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Co-PI) 1177","Dayan,Franck E",Co-PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000165458,2026,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000165458,2026,1170,Soil + Crop Sciences,FALSE,"Webb,Jason (Co-PI) 1170","Webb,Jason",Co-PI,1170,Webb,Jason,webb|j,TRUE,,,,FALSE
K000165455,2026,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000165455,2026,1170,Soil + Crop Sciences,FALSE,"Webb,Jason (Co-PI) 1170","Webb,Jason",Co-PI,1170,Webb,Jason,webb|j,TRUE,,,,FALSE
K000165437,2026,1170,Soil + Crop Sciences,FALSE,"Wardle,Erik M (Primary PI) 1170","Wardle,Erik M",Primary PI,1170,Wardle,Erik M,wardle|e,TRUE,,,,FALSE
K000165437,2026,1170,Soil + Crop Sciences,FALSE,"Brown,Ansley Joseph (Co-PI) 1170","Brown,Ansley Joseph",Co-PI,1170,Brown,Ansley Joseph,brown|a,TRUE,,,,FALSE
K000165383,2026,1171,Animal Sciences,FALSE,"Enns,Richard Mark (Primary PI) 1171","Enns,Richard Mark",Primary PI,1171,Enns,Richard Mark,enns|r,TRUE,,,,FALSE
K000165383,2026,1171,Animal Sciences,FALSE,"Stackhouse-Lawson,Kimberly Rose (Co-PI) 1171","Stackhouse-Lawson,Kimberly Rose",Co-PI,1171,Stackhouse-Lawson,Kimberly Rose,stackhouse lawson|k,TRUE,,,,FALSE
K000165383,2026,1171,Animal Sciences,FALSE,"Thomas,Lily (Key Person) 1171","Thomas,Lily",Key Person,1171,Thomas,Lily,thomas|l,TRUE,,,,FALSE
K000165367,2026,1170,Soil + Crop Sciences,FALSE,"McKay,John K (Primary PI) 1170","McKay,John K",Primary PI,1170,McKay,John K,mckay|j,TRUE,,,,FALSE
K000165367,2026,1170,Soil + Crop Sciences,FALSE,"Dixit,Shikha (Key Person) 1170","Dixit,Shikha",Key Person,1170,Dixit,Shikha,dixit|s,TRUE,,,,FALSE
K000165351,2026,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Primary PI) 1177","Gaines,Todd A",Primary PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000165334,2026,1170,Soil + Crop Sciences,FALSE,"Schipanski,Meagan Erin (Primary PI) 1170","Schipanski,Meagan Erin",Primary PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000165334,2026,1170,Soil + Crop Sciences,FALSE,"Loudenback,Andrea (Key Person) 1170","Loudenback,Andrea",Key Person,1170,Loudenback,Andrea,loudenback|a,TRUE,,,,FALSE
K000165244,2026,1170,Soil + Crop Sciences,FALSE,"Schipanski,Meagan Erin (Primary PI) 1170","Schipanski,Meagan Erin",Primary PI,1170,Schipanski,Meagan Erin,schipanski|m,TRUE,,,,FALSE
K000165244,2026,1170,Soil + Crop Sciences,FALSE,"Heider-Kuhn,Nelson Tyler (Key Person) 1170","Heider-Kuhn,Nelson Tyler",Key Person,1170,Heider-Kuhn,Nelson Tyler,heider kuhn|n,TRUE,,,,FALSE
K000165011,2026,1173,Horticulture + Landscape Architecture,FALSE,"Bagheri Toulabi,Sahar (Primary PI) 1173","Bagheri Toulabi,Sahar",Primary PI,1173,Bagheri Toulabi,Sahar,bagheri toulabi|s,TRUE,,,,FALSE
K000165011,2026,1173,Horticulture + Landscape Architecture,FALSE,"Weir,Tiffany L (Key Person) 1571","Weir,Tiffany L",Key Person,1571,Weir,Tiffany L,weir|t,TRUE,,,,FALSE
K000165214,2026,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000165214,2026,1177,Agricultural Biology,FALSE,"Voelker,Kyah Ann (Co-PI) 3043","Voelker,Kyah Ann",Co-PI,3043,Voelker,Kyah Ann,voelker|k,TRUE,,,,FALSE
K000165214,2026,1177,Agricultural Biology,FALSE,"Messier,Elizabeth Caitlyn (Co-PI) 3043","Messier,Elizabeth Caitlyn",Co-PI,3043,Messier,Elizabeth Caitlyn,messier|e,TRUE,,,,FALSE
K000165214,2026,1177,Agricultural Biology,FALSE,"Gray,Caroline Porter (Co-PI) 3043","Gray,Caroline Porter",Co-PI,3043,Gray,Caroline Porter,gray|c,TRUE,,,,FALSE
K000165119,2026,1171,Animal Sciences,FALSE,"Engle,Terry E (Primary PI) 1171","Engle,Terry E",Primary PI,1171,Engle,Terry E,engle|t,TRUE,,,,FALSE
K000165119,2026,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Co-PI) 1171","Edwards-Callaway,Lily Nowell",Co-PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000165342,2026,1173,Horticulture + Landscape Architecture,FALSE,"Vivanco,Jorge M (Primary PI) 1173","Vivanco,Jorge M",Primary PI,1173,Vivanco,Jorge M,vivanco|j,TRUE,,,,FALSE
K000165394,2026,1173,Horticulture + Landscape Architecture,FALSE,"Miller,Chad (Primary PI) 1173","Miller,Chad",Primary PI,1173,Miller,Chad,miller|c,TRUE,,,,FALSE
K000165107,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000165269,2026,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000165178,2026,1173,Horticulture + Landscape Architecture,FALSE,"Jayanty,Sastry SSGM (Primary PI) 1173","Jayanty,Sastry SSGM",Primary PI,1173,Jayanty,Sastry SSGM,jayanty|s,TRUE,,,,FALSE
K000165178,2026,1173,Horticulture + Landscape Architecture,FALSE,"Czarnecki,Zachary A (Co-PI) 3043","Czarnecki,Zachary A",Co-PI,3043,Czarnecki,Zachary A,czarnecki|z,TRUE,,,,FALSE
K000165156,2026,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000165103,2026,1173,Horticulture + Landscape Architecture,FALSE,"Bauerle,William L (Primary PI) 1173","Bauerle,William L",Primary PI,1173,Bauerle,William L,bauerle|w,TRUE,,,,FALSE
K000165186,2026,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000165102,2026,1173,Horticulture + Landscape Architecture,FALSE,"Jayanty,Sastry SSGM (Primary PI) 1173","Jayanty,Sastry SSGM",Primary PI,1173,Jayanty,Sastry SSGM,jayanty|s,TRUE,,,,FALSE
K000165081,2026,1170,Soil + Crop Sciences,FALSE,"Willige,Bjorn Christopher (Primary PI) 1170","Willige,Bjorn Christopher",Primary PI,1170,Willige,Bjorn Christopher,willige|b,TRUE,,,,FALSE
K000165006,2026,1171,Animal Sciences,FALSE,"Coleman,Stephen John (Primary PI) 1171","Coleman,Stephen John",Primary PI,1171,Coleman,Stephen John,coleman|s,TRUE,,,,FALSE
K000164963,2026,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000164861,2026,1171,Animal Sciences,FALSE,"Zhang,Peipei (Primary PI) 1171","Zhang,Peipei",Primary PI,1171,Zhang,Peipei,zhang|p,TRUE,,,,FALSE
K000164978,2026,1170,Soil + Crop Sciences,FALSE,"Firth,Alexandra (Primary PI) 1170","Firth,Alexandra",Primary PI,1170,Firth,Alexandra,firth|a,TRUE,,,,FALSE
K000164973,2026,1170,Soil + Crop Sciences,FALSE,"Blecker,Steven (Primary PI) 3001","Blecker,Steven",Primary PI,3001,Blecker,Steven,blecker|s,TRUE,,,,FALSE
K000164973,2026,1170,Soil + Crop Sciences,FALSE,"Buchanan,Cassidy Michelle (Co-PI) 1170","Buchanan,Cassidy Michelle",Co-PI,1170,Buchanan,Cassidy Michelle,buchanan|c,TRUE,,,,FALSE
K000164969,2026,1177,Agricultural Biology,FALSE,"Hufbauer,Ruth A (Primary PI) 1177","Hufbauer,Ruth A",Primary PI,1177,Hufbauer,Ruth A,hufbauer|r,TRUE,,,,FALSE
K000164969,2026,1177,Agricultural Biology,FALSE,"Mola,John (Co-PI) 1472","Mola,John",Co-PI,1472,Mola,John,mola|j,TRUE,,,,FALSE
K000164957,2026,1173,Horticulture + Landscape Architecture,FALSE,"Gutierrez-Rodriguez,Eduardo (Primary PI) 1173","Gutierrez-Rodriguez,Eduardo",Primary PI,1173,Gutierrez-Rodriguez,Eduardo,gutierrez rodriguez|e,TRUE,,,,FALSE
K000164929,2026,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000164904,2026,1177,Agricultural Biology,FALSE,"Shergill,Lovreet S (Primary PI) 1177","Shergill,Lovreet S",Primary PI,1177,Shergill,Lovreet S,shergill|l,TRUE,,,,FALSE
K000164904,2026,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Co-PI) 1177","Gaines,Todd A",Co-PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000164904,2026,1177,Agricultural Biology,FALSE,"Brar,Akamjot Singh (Co-PI) 1177","Brar,Akamjot Singh",Co-PI,1177,Brar,Akamjot Singh,brar|a,TRUE,,,,FALSE
